time,X_NOSE,Y_NOSE,Z_NOSE,visibility_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,visibility_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,visibility_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,visibility_LEFT_EYE_OUTER,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,visibility_RIGHT_EYE,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,visibility_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,visibility_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,visibility_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,visibility_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,visibility_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,visibility_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,visibility_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,visibility_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,visibility_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,visibility_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,visibility_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,visibility_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,visibility_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,visibility_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,visibility_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,visibility_RIGHT_FOOT_INDEX
400.0,0.5139648,0.30326137,-0.6180651,0.99988425,0.5245859,0.2806917,-0.6012001,0.99982363,0.5312232,0.27939343,-0.60127616,0.99988496,0.53642124,0.27805734,-0.60139334,0.99982125,0.50374925,0.28405985,-0.5982698,0.99965477,0.49609113,0.28514314,-0.59842056,0.9996848,0.48875418,0.28674817,-0.5984796,0.9993568,0.547747,0.28291854,-0.40205625,0.9999429,0.4810284,0.29324123,-0.3939133,0.99984276,0.5277357,0.32171816,-0.5342921,0.999938,0.50267446,0.33094507,-0.53264976,0.9998754,0.5918561,0.37992695,-0.29598013,0.99999344,0.44449815,0.3497417,-0.27582058,0.9999423,0.6167275,0.5316404,-0.6015288,0.99962676,0.35627067,0.30772406,-0.61311084,0.99879223,0.5398062,0.4798922,-0.9683456,0.9990356,0.4398833,0.36880806,-0.98167515,0.9858257,0.51271373,0.48349175,-1.0564597,0.997056,0.4656892,0.38390678,-1.0527694,0.9589692,0.5110809,0.45697963,-1.0232071,0.9970276,0.47712198,0.37898758,-1.025354,0.9530144,0.516402,0.45436838,-0.9606962,0.995799,0.47431442,0.37887064,-0.977925,0.95018375,0.5364731,0.65354073,-0.00725655,0.99941504,0.44298667,0.6379617,0.007592658,0.9988722,0.5183109,0.8858649,-0.060737506,0.30170563,0.43198633,0.8549005,-0.007520861,0.2782742,0.51304793,1.0810137,0.2761509,0.016138867,0.41930217,1.0620434,0.3205888,0.0184458,0.51238286,1.1070426,0.3023126,0.027964626,0.41831014,1.0882449,0.34718323,0.043410182,0.50702107,1.1408583,0.12162467,0.009047347,0.41054457,1.1297804,0.13939847,0.014052107
440.0,0.51037365,0.31642184,-0.5889945,0.9997582,0.5219798,0.290908,-0.57526684,0.9996424,0.52873635,0.2894911,-0.5753542,0.9997677,0.5344139,0.28819463,-0.5754884,0.99963784,0.50135875,0.29402027,-0.57084453,0.9992779,0.49394113,0.29483876,-0.5709924,0.9993449,0.48685154,0.29589,-0.5710595,0.9986675,0.5466496,0.2905435,-0.3833594,0.99988854,0.4802895,0.29942992,-0.36853486,0.99970007,0.5232971,0.33563548,-0.5069546,0.99987435,0.49930164,0.34198585,-0.50333834,0.9997609,0.59098464,0.38351804,-0.27969602,0.99999106,0.44478086,0.34761664,-0.2558158,0.9999355,0.61445606,0.53334194,-0.5898456,0.99929214,0.3606259,0.31642014,-0.59586006,0.99798346,0.5414941,0.48422873,-0.96364915,0.99836475,0.43835568,0.3767095,-0.97155803,0.9795806,0.5144435,0.48669946,-1.0547273,0.99586356,0.4647468,0.3946884,-1.0447241,0.949475,0.5128346,0.46019894,-1.0261554,0.99585956,0.4763053,0.3860956,-1.0189412,0.9427982,0.5182355,0.4576193,-0.95868623,0.99437225,0.47309527,0.38521126,-0.9690256,0.94081265,0.53477776,0.6535,-0.004355501,0.99955267,0.4433151,0.6378238,0.00473853,0.9990916,0.51583725,0.882579,-0.04525699,0.3000129,0.43045774,0.8453178,0.0068663433,0.29765648,0.5076804,1.0666587,0.31375584,0.0150633715,0.41397855,1.0427625,0.35872793,0.018304601,0.50567716,1.0908297,0.34313387,0.029535461,0.412381,1.0662084,0.38855013,0.039580323,0.5025055,1.1262934,0.17102163,0.00824135,0.40782544,1.1128802,0.18995848,0.012620249
480.0,0.5103079,0.32580623,-0.5290816,0.9995832,0.5227051,0.2992358,-0.51821965,0.9994215,0.5292085,0.29785982,-0.51833093,0.9996049,0.5344859,0.29661492,-0.51849425,0.99941015,0.5018055,0.30171594,-0.51386076,0.9988624,0.49403945,0.30195376,-0.51396024,0.9988789,0.48665476,0.30249733,-0.5140501,0.9977913,0.54645973,0.29770797,-0.33412203,0.9998227,0.47903013,0.30419877,-0.31823656,0.9994771,0.5221265,0.34537777,-0.4488454,0.99983835,0.49827674,0.3500347,-0.44503212,0.9996797,0.59166974,0.3865257,-0.23119734,0.9999864,0.44507125,0.35118654,-0.21261898,0.9999094,0.6131629,0.5396205,-0.5290884,0.9984309,0.3661693,0.32826167,-0.5452534,0.99592763,0.54395723,0.4972409,-0.8881028,0.9961987,0.44258472,0.38954577,-0.9176047,0.9655195,0.5156712,0.49593312,-0.97362155,0.991089,0.46773297,0.40692928,-0.9884942,0.92200935,0.51499194,0.46991837,-0.9485016,0.9912573,0.47920075,0.39954242,-0.9632651,0.9121162,0.5203632,0.4675186,-0.883974,0.988376,0.4755543,0.3990455,-0.9152425,0.9078089,0.5360663,0.6605183,-0.0021316619,0.99916685,0.44308254,0.64012533,0.0025685877,0.9982408,0.5170682,0.8863585,-0.05511498,0.34032208,0.4304997,0.8557814,0.020965816,0.3232778,0.51079625,1.072274,0.27160445,0.020944621,0.41709983,1.0514987,0.35746312,0.025311729,0.50854844,1.0961229,0.29812777,0.041158114,0.41646042,1.0758665,0.3854876,0.046867263,0.5045867,1.135759,0.12366692,0.012136246,0.41148657,1.1234974,0.18706322,0.015897004
520.0,0.5142219,0.32873932,-0.7176962,0.9993223,0.5262625,0.3053208,-0.7123122,0.9991578,0.53156865,0.30414325,-0.71235555,0.9993155,0.537338,0.30314222,-0.7125865,0.999106,0.50542086,0.3063368,-0.71030295,0.99829596,0.49750677,0.30595988,-0.7104091,0.9981938,0.49029693,0.3057643,-0.71047413,0.99709916,0.54883355,0.30151638,-0.52203846,0.999647,0.48006862,0.3056954,-0.5169207,0.9991812,0.52554667,0.34931165,-0.63153917,0.99971575,0.50136375,0.35242087,-0.6308254,0.9994597,0.5896335,0.38337976,-0.38187551,0.9999826,0.44009954,0.33734787,-0.37721956,0.9999087,0.61253947,0.5431004,-0.6607703,0.99579096,0.36902118,0.3437818,-0.7003134,0.9935045,0.5424499,0.5037521,-1.0194571,0.98714185,0.45216614,0.40500093,-1.0608852,0.93871,0.5178153,0.5021461,-1.1049843,0.96845937,0.4762028,0.41622978,-1.1309386,0.8575702,0.51702064,0.47490945,-1.0768385,0.96895784,0.48563462,0.40348908,-1.1065165,0.8417646,0.5215705,0.4725638,-1.0143784,0.9591648,0.4822164,0.40443647,-1.0577774,0.8254338,0.53553843,0.63661176,-0.001816614,0.99898225,0.4440762,0.62060976,0.0020689324,0.99766684,0.5196497,0.8594736,-0.048670746,0.17924406,0.43366238,0.8351335,0.011079988,0.16782211,0.52568346,1.0207833,0.31924197,0.0145213725,0.4232864,1.001095,0.40989837,0.011669988,0.51097524,1.061317,0.35021174,0.025325967,0.42235452,1.0210866,0.4464773,0.025231235,0.50983036,1.1038284,0.17872676,0.009361532,0.42059666,1.0721636,0.26048118,0.010625152
560.0,0.5140478,0.3298345,-0.60132986,0.99967134,0.5255755,0.3072215,-0.5924435,0.9995308,0.5312803,0.30600768,-0.59254056,0.9997062,0.536777,0.30483988,-0.59272635,0.9995258,0.5044336,0.3083236,-0.5875973,0.9990664,0.4968922,0.30814207,-0.5877568,0.99917454,0.489939,0.3082136,-0.5878335,0.9983569,0.5496268,0.30589506,-0.40467787,0.9998473,0.4825062,0.311164,-0.38796023,0.9996649,0.52638537,0.351311,-0.5188803,0.9998165,0.50210315,0.35552388,-0.51492697,0.99969244,0.5910707,0.3959077,-0.269604,0.9999906,0.45002604,0.35505697,-0.23479879,0.9999291,0.6104479,0.5504744,-0.49010083,0.9984736,0.36656573,0.35525444,-0.450882,0.9959941,0.53776985,0.51413894,-0.7974805,0.9951271,0.45342052,0.40869814,-0.71641195,0.95536834,0.5160054,0.51186323,-0.86961037,0.98851633,0.47712725,0.41837513,-0.76597047,0.8952395,0.51579875,0.48154566,-0.8457277,0.98857343,0.48747817,0.40599087,-0.73938584,0.88298476,0.5200105,0.48105976,-0.7911269,0.9847936,0.48342386,0.40735653,-0.7095333,0.8802433,0.5374113,0.65662795,-0.00716535,0.9995701,0.45031846,0.64462984,0.0076395315,0.9988061,0.52718645,0.8809692,-0.07240004,0.28251368,0.43745565,0.8508695,0.011984857,0.24852666,0.5189044,1.063135,0.2763722,0.017479856,0.4244989,1.0248964,0.38657808,0.015908206,0.5172842,1.087262,0.30640727,0.038569897,0.423432,1.046211,0.420894,0.041265167,0.5151554,1.1248149,0.14227822,0.010059465,0.41876203,1.0950863,0.24072528,0.012249713
600.0,0.5168572,0.32556415,-0.46700957,0.9989015,0.52787197,0.30470714,-0.45396215,0.9984322,0.5331929,0.3035985,-0.45405632,0.9987943,0.5392121,0.30299726,-0.45423043,0.99814105,0.5077846,0.30621654,-0.45116392,0.99753857,0.50073266,0.3062896,-0.4513025,0.99782455,0.4941505,0.30654728,-0.45140114,0.99664044,0.5517226,0.30614647,-0.2724686,0.99926263,0.48591924,0.31051603,-0.26600206,0.99906605,0.5284214,0.34668934,-0.38983884,0.99926454,0.5059769,0.349632,-0.38860953,0.999185,0.5907993,0.39865342,-0.15950584,0.99994826,0.44922787,0.3687349,-0.14573884,0.9998165,0.60699373,0.5541233,-0.3133865,0.9928752,0.3645992,0.36975175,-0.37232587,0.9924384,0.52930635,0.5195782,-0.5478302,0.98263675,0.45171717,0.4073667,-0.6306799,0.93605775,0.51003903,0.51128083,-0.61135286,0.9649048,0.47421998,0.4273069,-0.6851461,0.8598017,0.51198566,0.4870173,-0.59454685,0.9651317,0.48728997,0.42012733,-0.6567675,0.8460868,0.5160082,0.48740068,-0.54352397,0.95816344,0.4845802,0.4173509,-0.6236997,0.8408474,0.53591335,0.6630235,-0.0031942679,0.99886405,0.44635323,0.64731914,0.0036411558,0.997598,0.5240703,0.8785815,-0.055653367,0.24656005,0.43862966,0.85325116,-0.012299963,0.20238915,0.5126174,1.0520706,0.29540542,0.021977603,0.43002564,1.028318,0.33229288,0.021711225,0.50964427,1.0745349,0.32670683,0.05083041,0.42956161,1.0485612,0.36428896,0.0412794,0.5104979,1.1147833,0.18097983,0.014965738,0.42611372,1.0995059,0.19056131,0.015629366
640.0,0.51835567,0.3255942,-0.49292,0.9983394,0.5282296,0.30486497,-0.48001754,0.9973405,0.53319746,0.30408108,-0.48016456,0.99814475,0.5390866,0.30372488,-0.4803306,0.99714065,0.50920814,0.30526087,-0.47563043,0.99537754,0.5023424,0.3050081,-0.47574455,0.9958769,0.49571672,0.30524936,-0.47583774,0.9926017,0.55113816,0.30694568,-0.29847112,0.99881303,0.48626235,0.30969465,-0.28453946,0.99755776,0.52925444,0.34736687,-0.41569883,0.9990086,0.50808144,0.34874937,-0.41217554,0.9985335,0.5925161,0.3992842,-0.1986495,0.999966,0.44696286,0.36687943,-0.16603775,0.99973446,0.60898834,0.55269593,-0.3911891,0.99668026,0.36212158,0.37950653,-0.4317857,0.9918704,0.5314933,0.5265375,-0.67442846,0.9926819,0.43810466,0.4047411,-0.78108615,0.9513657,0.5123443,0.52187073,-0.7505407,0.98504573,0.46155646,0.42975152,-0.84990215,0.9043475,0.51375973,0.4965075,-0.7364052,0.98550516,0.4771376,0.42585552,-0.8317778,0.8970707,0.51800674,0.49611554,-0.6720975,0.9817878,0.4758304,0.42184135,-0.7802955,0.89240044,0.5355187,0.6630891,-0.0044268626,0.9991732,0.44608274,0.6491146,0.004925382,0.9976326,0.5232579,0.87265086,-0.037693813,0.1893506,0.43952823,0.8430049,0.03696875,0.15806326,0.51350504,1.046342,0.2938543,0.013648109,0.42670652,1.011244,0.3976099,0.013094876,0.5109272,1.0694942,0.32226878,0.033936884,0.4261384,1.0320884,0.43061128,0.03360906,0.5104023,1.1046696,0.16831577,0.008670799,0.42276233,1.0794837,0.25714508,0.010174857
680.0,0.5182226,0.32460007,-0.40329605,0.9995425,0.52866703,0.30392182,-0.3902946,0.9992501,0.53411233,0.30273256,-0.39045125,0.99953806,0.5394808,0.3018572,-0.39063033,0.99921906,0.5090875,0.3051435,-0.3853863,0.99868935,0.5021829,0.30516005,-0.38550153,0.9989214,0.49595448,0.30500737,-0.38556057,0.99790573,0.55201447,0.30529392,-0.21487194,0.99975234,0.4875458,0.30977628,-0.19802774,0.999453,0.53060067,0.34496105,-0.32839757,0.9997336,0.5086302,0.348568,-0.32415333,0.99955946,0.59306055,0.39607924,-0.11343506,0.99998534,0.4489321,0.36653364,-0.079303704,0.99989533,0.60960335,0.54724294,-0.28812733,0.9984012,0.36428314,0.38406602,-0.3165282,0.9953458,0.53923523,0.5312393,-0.56581867,0.99637306,0.44250762,0.4163742,-0.64716506,0.98116356,0.51538324,0.5301394,-0.63779277,0.99252677,0.46153694,0.43688053,-0.7116203,0.9583186,0.5147865,0.5072641,-0.62470514,0.9928525,0.47583863,0.42823043,-0.69435877,0.9543291,0.5201705,0.5038936,-0.563569,0.99112695,0.47443724,0.42415786,-0.6460636,0.9534869,0.53483444,0.6622518,-0.0089495955,0.99942493,0.44588238,0.6484875,0.009466548,0.9985721,0.51787037,0.88823795,-0.07104705,0.37280515,0.43597108,0.8632922,-0.01106979,0.31167904,0.52649826,1.0386472,0.23314214,0.017210616,0.43128583,1.0472989,0.31313446,0.014738158,0.51378345,1.0975391,0.2588148,0.03774326,0.43188033,1.0701017,0.3421315,0.035791844,0.508502,1.1290698,0.1074664,0.0077741556,0.4245014,1.1129067,0.16964594,0.008096522
720.0,0.5190524,0.31750545,-0.4546469,0.99871516,0.52928466,0.2973618,-0.4409032,0.9980684,0.5349606,0.29642966,-0.4410546,0.9986407,0.5400489,0.29601344,-0.44124502,0.997964,0.51020926,0.2985764,-0.43762505,0.9964133,0.50338966,0.29862395,-0.4377281,0.9966466,0.49721378,0.29889986,-0.43780354,0.9941199,0.5524628,0.2999707,-0.25807872,0.9991848,0.4877672,0.30408943,-0.24821863,0.9980344,0.53114796,0.33833662,-0.37646946,0.99935657,0.5089778,0.3409659,-0.37423894,0.9989525,0.59311,0.3935986,-0.15230791,0.99997926,0.44673428,0.36036137,-0.13058513,0.9997929,0.61132693,0.54627603,-0.34170592,0.99673754,0.3648539,0.3806168,-0.39379364,0.99270403,0.5412655,0.5232396,-0.63990426,0.9944693,0.44839555,0.41380948,-0.7442779,0.96667093,0.51773924,0.5207836,-0.7160972,0.988204,0.4655097,0.43327385,-0.81353164,0.9288276,0.5163708,0.49657,-0.7031651,0.98861945,0.48049116,0.42640623,-0.79485595,0.92173207,0.5221038,0.49429572,-0.6383947,0.9852195,0.4799816,0.4224261,-0.7430006,0.91465694,0.5359182,0.65707785,-0.0032484217,0.99907035,0.44569916,0.6460586,0.003712217,0.99760497,0.5202209,0.87770534,-0.05505436,0.2697173,0.43984956,0.8502345,0.008492203,0.22094774,0.52750677,1.0233006,0.27747324,0.018605513,0.4306253,1.0314726,0.3538772,0.019659879,0.5125791,1.0789716,0.3056478,0.039585553,0.43050548,1.0540096,0.38451228,0.037403572,0.51209104,1.1158732,0.14619271,0.011331973,0.42595392,1.1002269,0.19974819,0.013159324
760.0,0.5201943,0.3075873,-0.4124831,0.99884015,0.52959067,0.28759888,-0.39566857,0.9983936,0.535514,0.28695607,-0.3958419,0.9989078,0.54021204,0.2862195,-0.39604068,0.99825794,0.51030153,0.28777424,-0.39310506,0.9970372,0.5036882,0.28768697,-0.3931904,0.9973443,0.49714047,0.28799754,-0.39324185,0.9952199,0.552807,0.2905573,-0.21014704,0.9993339,0.48847458,0.29542,-0.20388438,0.9986369,0.5328641,0.32768464,-0.33450174,0.99938166,0.5097605,0.3290598,-0.33318353,0.99914956,0.59356594,0.38722453,-0.10577159,0.99998105,0.44638604,0.3511739,-0.0839164,0.9997763,0.6112851,0.5427839,-0.2715886,0.99644727,0.36076733,0.37096566,-0.31504187,0.9933442,0.54213285,0.50599897,-0.5491021,0.9941876,0.4566776,0.4158749,-0.632784,0.96748257,0.51985884,0.5084478,-0.62166446,0.9877852,0.47677645,0.42938527,-0.69518584,0.92891234,0.51635784,0.4857908,-0.60809946,0.98816526,0.48813578,0.41918844,-0.6738005,0.9216299,0.52170074,0.48292208,-0.54690874,0.9848223,0.48438787,0.41672412,-0.628855,0.9149449,0.53571767,0.6531176,-0.0022836204,0.99942434,0.4478852,0.6367326,0.0028416093,0.9982659,0.5255639,0.87427104,-0.07432411,0.2847493,0.44318664,0.8488022,-0.021696648,0.21119533,0.5273579,1.0218278,0.2836328,0.019291976,0.4357067,1.0238998,0.34293216,0.0174957,0.51322293,1.0746642,0.31489658,0.043781992,0.4350315,1.0448039,0.3762117,0.036248874,0.5150916,1.1133945,0.16264455,0.01116181,0.43174824,1.0918474,0.197243,0.011953989
800.0,0.52083546,0.29634085,-0.4015094,0.9990656,0.53018236,0.27719405,-0.37969807,0.9985514,0.53619653,0.2766926,-0.3798788,0.9991027,0.5406217,0.27600762,-0.38000983,0.9985538,0.51072735,0.27745277,-0.3792155,0.9975382,0.5039729,0.2775664,-0.37934035,0.99795294,0.49723724,0.2780696,-0.37943712,0.99599624,0.55216384,0.28170478,-0.1920654,0.9994825,0.4870971,0.2867734,-0.19423826,0.9988686,0.53357303,0.31656164,-0.3252613,0.9994281,0.5089682,0.31795418,-0.32627922,0.9990839,0.59346735,0.38383615,-0.11257282,0.99997365,0.4424575,0.35074326,-0.10333825,0.9997118,0.6134141,0.5389782,-0.3380067,0.9985598,0.3627807,0.35730252,-0.40314645,0.9963523,0.5382715,0.48239797,-0.6543367,0.9972428,0.45279777,0.40683946,-0.75379777,0.9791784,0.5145194,0.4860292,-0.7341126,0.99400556,0.47841698,0.41638893,-0.82303035,0.9512128,0.51168,0.46378306,-0.71337754,0.9940957,0.48734644,0.4046529,-0.7990865,0.9461505,0.51773655,0.4618756,-0.65096444,0.99258584,0.48309433,0.40419203,-0.7507561,0.9449391,0.5374116,0.65280974,-0.0024378037,0.99907327,0.44599617,0.63798,0.0029846085,0.9978916,0.5190979,0.88157105,-0.05947415,0.31500348,0.4363802,0.8459838,-0.0038410176,0.21490023,0.5118419,1.0640957,0.26627713,0.015050007,0.43079737,1.0473754,0.31544614,0.014498708,0.51127386,1.0882244,0.29271787,0.032089766,0.43070078,1.0713506,0.3424124,0.034821108,0.5054119,1.1213312,0.13662772,0.0073574698,0.4226057,1.1125458,0.1590749,0.008951651
840.0,0.5226954,0.28655043,-0.38638383,0.9986112,0.5312595,0.26685023,-0.36317968,0.99801433,0.5371356,0.2660692,-0.36335406,0.9987424,0.54145527,0.2652631,-0.36346638,0.9980385,0.51167095,0.26870105,-0.36431733,0.996472,0.5044231,0.26910222,-0.36443412,0.9969355,0.49727657,0.2698288,-0.3645369,0.99396753,0.55222774,0.27268645,-0.17431653,0.9992482,0.4871084,0.27948648,-0.18379848,0.99823976,0.5355383,0.30654895,-0.3103511,0.99919695,0.5113436,0.30901313,-0.31344184,0.99867684,0.59274983,0.37604827,-0.09854872,0.9999666,0.44494256,0.3513371,-0.10138463,0.9995516,0.6123377,0.5325729,-0.32547662,0.9981085,0.36148697,0.3404655,-0.4047166,0.9958711,0.5366097,0.47865072,-0.6469804,0.9972741,0.44418472,0.39117637,-0.7505522,0.97265786,0.51365924,0.48404175,-0.72755134,0.9939452,0.4722165,0.40601563,-0.8200068,0.9361049,0.5112921,0.46166262,-0.71011746,0.99403906,0.4827632,0.3966565,-0.79464054,0.9290577,0.51706207,0.4593418,-0.6453605,0.99239165,0.47849658,0.39480293,-0.7470987,0.9277767,0.5374419,0.6475238,0.0030706075,0.99889404,0.44643244,0.6335628,-0.002539117,0.9976787,0.5216115,0.8748179,-0.035119522,0.32247457,0.43982553,0.8494918,-0.006907944,0.22682056,0.51634824,1.0570654,0.2899519,0.017409166,0.43272308,1.0424495,0.30626047,0.01778622,0.51520854,1.0812299,0.3157403,0.03232938,0.43189457,1.0666599,0.33209842,0.035107642,0.5111988,1.1145997,0.15406194,0.00879135,0.4264339,1.1079781,0.13880295,0.011782078
880.0,0.5193198,0.2807322,-0.30861953,0.9992865,0.5289848,0.26130295,-0.28262696,0.99882287,0.53503644,0.2608357,-0.28280163,0.9993592,0.5395154,0.26027694,-0.28287676,0.99880826,0.510087,0.26250905,-0.28336567,0.997843,0.50304043,0.2628091,-0.2834914,0.9983993,0.49604744,0.263505,-0.28357106,0.99626297,0.55053496,0.26823938,-0.09195263,0.9996586,0.4867549,0.27290285,-0.10057021,0.999154,0.53202164,0.30110252,-0.2327915,0.99952555,0.50722903,0.30363715,-0.23570499,0.99921167,0.59165645,0.37344804,-0.030252468,0.9999778,0.44418383,0.34390917,-0.034097277,0.99975175,0.61228824,0.5296737,-0.2904536,0.9990722,0.36639744,0.32482603,-0.35948482,0.99715364,0.53362733,0.46848658,-0.62476945,0.9984396,0.45000818,0.38616112,-0.7130366,0.9832865,0.51133084,0.47356796,-0.70758533,0.99660385,0.47601748,0.40146577,-0.783618,0.9610279,0.5089632,0.45058334,-0.68236417,0.9966627,0.4856981,0.39180708,-0.75524926,0.95689166,0.51464224,0.44833025,-0.6206702,0.99587256,0.48179418,0.38945094,-0.70878,0.95780766,0.5380492,0.64329135,0.0014631535,0.9995283,0.44706002,0.62981373,-0.0008661827,0.9988875,0.52531505,0.87822926,-0.080731265,0.41830808,0.4386398,0.8564398,-0.044117082,0.28088465,0.5172362,1.0728593,0.24560656,0.016914945,0.43423304,1.0571629,0.26326615,0.017901191,0.51715195,1.0988865,0.27184954,0.03358487,0.43255025,1.0835074,0.28797793,0.042747702,0.50933754,1.1303259,0.110874645,0.0071908836,0.42529207,1.1204119,0.093999065,0.0104215145
920.0,0.5206917,0.2747691,-0.3391413,0.99941754,0.5295121,0.25637755,-0.3122715,0.99913186,0.5353222,0.2561494,-0.3124245,0.99945396,0.53965324,0.2557093,-0.31251642,0.99911135,0.5110264,0.2570697,-0.31384483,0.99844354,0.50377804,0.2575772,-0.31394863,0.9986696,0.49662828,0.25868192,-0.3140063,0.99730814,0.54950064,0.2628914,-0.11816974,0.9997241,0.4860265,0.26845494,-0.13046017,0.9993155,0.53258336,0.29570687,-0.26206324,0.9996873,0.50809836,0.29928833,-0.26604202,0.99948585,0.5895902,0.37100977,-0.05746658,0.99997735,0.44414413,0.3411436,-0.06407123,0.99978095,0.6142863,0.52966934,-0.3258167,0.99874675,0.36868554,0.30926013,-0.39656687,0.99684393,0.5299422,0.4678152,-0.6517479,0.9973706,0.4575826,0.37096545,-0.73605883,0.9740951,0.5090889,0.47234303,-0.73316777,0.99353206,0.481862,0.3861494,-0.8050688,0.9364541,0.50686365,0.44913182,-0.70290005,0.99357045,0.490685,0.38147977,-0.7733192,0.929318,0.51194274,0.44683233,-0.6455788,0.99181974,0.48742864,0.37971437,-0.7304128,0.92798257,0.53746223,0.64050174,-0.0039054267,0.9991153,0.44716004,0.62740606,0.0044953744,0.9980756,0.5242704,0.87804514,-0.10386121,0.37000534,0.43897083,0.8555229,-0.059091307,0.2581917,0.5185029,1.0818295,0.18621582,0.025830828,0.43355286,1.066052,0.21382879,0.025512068,0.51850104,1.109327,0.20806699,0.04202345,0.43256587,1.09407,0.23406474,0.05206326,0.5115982,1.1406946,0.036224928,0.012908625,0.42196733,1.1293218,0.033710875,0.01669992
