time,X_NOSE,Y_NOSE,Z_NOSE,visibility_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,visibility_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,visibility_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,visibility_LEFT_EYE_OUTER,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,visibility_RIGHT_EYE,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,visibility_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,visibility_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,visibility_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,visibility_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,visibility_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,visibility_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,visibility_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,visibility_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,visibility_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,visibility_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,visibility_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,visibility_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,visibility_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,visibility_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,visibility_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,visibility_RIGHT_FOOT_INDEX
400.0,0.4891151,0.2401509,-0.42511517,0.9999734,0.49930003,0.22121114,-0.39224482,0.99997294,0.5058689,0.22092313,-0.39226884,0.99997365,0.5113768,0.22116652,-0.39235494,0.9999728,0.47950202,0.22297761,-0.39269435,0.999954,0.47253084,0.22403428,-0.39274186,0.9999404,0.465841,0.22600889,-0.3927808,0.9999088,0.5232948,0.23314002,-0.19021547,0.9999881,0.45839855,0.24355868,-0.19673198,0.99996495,0.5046972,0.262293,-0.34851673,0.999992,0.47976312,0.26511428,-0.35131615,0.999979,0.57350725,0.35927758,-0.1434047,0.99998546,0.4137712,0.3420913,-0.12517911,0.9998336,0.6206672,0.5089725,-0.46225768,0.99910456,0.31872708,0.27111113,-0.47909164,0.9971073,0.5267948,0.43407404,-0.7638947,0.9982414,0.41984296,0.31414908,-0.78706634,0.9550624,0.49851906,0.43630397,-0.836954,0.99196845,0.4534324,0.33191827,-0.8459451,0.8497965,0.49395323,0.41472435,-0.78765607,0.99108094,0.46416685,0.3328783,-0.79971594,0.81692743,0.49943,0.41212612,-0.7487148,0.9874094,0.45795026,0.33188125,-0.77653503,0.8123393,0.5189614,0.65866315,-0.025937574,0.99914813,0.42131755,0.6460356,0.026488341,0.99829715,0.5067898,0.8987639,-0.10397372,0.2590343,0.398185,0.8715261,0.05931325,0.19208662,0.50167054,1.0697755,0.14008965,0.041344587,0.36904198,1.0684019,0.35006937,0.0376349,0.4944435,1.1242757,0.15511525,0.045002565,0.3725079,1.0996308,0.3709016,0.039052777,0.49308664,1.1480705,-0.029961588,0.028689953,0.34179968,1.1293272,0.17418467,0.0364834
440.0,0.48786527,0.24064761,-0.416091,0.9997768,0.4980795,0.22117111,-0.38109204,0.9997328,0.5051086,0.22077161,-0.381173,0.99975735,0.51154333,0.22049215,-0.38126674,0.999739,0.47790605,0.22387569,-0.38376015,0.99957055,0.47087967,0.22559537,-0.3837896,0.99950886,0.46425185,0.22798006,-0.38385856,0.99927336,0.5226921,0.23269479,-0.17553657,0.99986255,0.45741564,0.24300215,-0.19247386,0.9997117,0.504358,0.26177564,-0.33875492,0.9999155,0.4778032,0.2652131,-0.34414873,0.99982077,0.57239544,0.35852313,-0.120566174,0.9999565,0.41397876,0.3421698,-0.14398399,0.99961877,0.6217864,0.5081956,-0.43156677,0.9980519,0.32151443,0.27931643,-0.5007349,0.99649054,0.5277321,0.43471083,-0.7376786,0.9955252,0.43898124,0.31932908,-0.78431225,0.95326555,0.4998166,0.43764144,-0.8130335,0.9832787,0.46925893,0.33019593,-0.8441719,0.8574933,0.4944782,0.41792953,-0.76705545,0.9822656,0.4762418,0.32846928,-0.800003,0.83014923,0.50028586,0.415017,-0.7248936,0.97587603,0.47103828,0.32922435,-0.7728827,0.81692046,0.51703304,0.6606104,-0.0060408446,0.9979013,0.41915238,0.6473978,0.0065355287,0.99643517,0.48877653,0.8974355,-0.07076952,0.19445898,0.39977282,0.8771527,-0.015461702,0.19621012,0.47960845,1.104025,0.17413084,0.03467347,0.3613046,1.0840166,0.23769152,0.032023557,0.47745043,1.1347626,0.18870535,0.036130276,0.36179194,1.1124976,0.2539085,0.034410436,0.4792299,1.1571485,0.0003072311,0.02085187,0.34352475,1.148126,0.041889753,0.02617013
480.0,0.48777136,0.23779827,-0.45341402,0.99992955,0.4978639,0.21853572,-0.42072016,0.99991333,0.5045347,0.21834683,-0.42078984,0.9999168,0.51013464,0.21869946,-0.42087963,0.99991393,0.4789235,0.22029212,-0.42294735,0.99986553,0.47237608,0.22162223,-0.42298415,0.99983704,0.465517,0.22362481,-0.42304242,0.99976414,0.5215018,0.2313318,-0.21713378,0.9999523,0.45684686,0.24060988,-0.2318731,0.9998903,0.503576,0.2598715,-0.37607864,0.999974,0.47892138,0.2622453,-0.3809739,0.999943,0.5700522,0.35891423,-0.16184972,0.99996674,0.4149945,0.3373518,-0.17826794,0.9997615,0.6211609,0.50467396,-0.47911698,0.9983683,0.32018274,0.28127256,-0.5546306,0.99739444,0.5266106,0.43672332,-0.80414414,0.99723357,0.42408973,0.3117457,-0.8827247,0.9711034,0.49990717,0.44133854,-0.88039505,0.98920476,0.4545185,0.33291516,-0.9489914,0.9049693,0.49520612,0.4203844,-0.83827955,0.98845226,0.46544594,0.32908463,-0.9038037,0.88498116,0.5009767,0.4176159,-0.79266995,0.9838711,0.4610184,0.32564905,-0.8720481,0.87311774,0.51673573,0.6610097,-0.009218662,0.9982436,0.41795653,0.6477396,0.009695403,0.99723595,0.50881594,0.9067936,-0.071552254,0.20060156,0.39504433,0.8847458,0.0143759195,0.20695807,0.48675728,1.101524,0.17389432,0.03544437,0.36272228,1.0851634,0.27791634,0.04055712,0.48473698,1.1311855,0.18899432,0.038465664,0.36405542,1.1146437,0.29545748,0.037842747,0.48485565,1.1598952,0.005151696,0.025237937,0.34277016,1.1503694,0.09082106,0.034908682
520.0,0.48607957,0.23958156,-0.41163522,0.99995244,0.49598616,0.21975324,-0.3773948,0.9999335,0.5028854,0.21941352,-0.37745503,0.9999373,0.5087833,0.21946552,-0.37751028,0.9999329,0.47709766,0.22188708,-0.37901795,0.9998982,0.4705954,0.22356234,-0.37904522,0.9998797,0.4638034,0.22585008,-0.37910983,0.9998197,0.5212508,0.23168172,-0.17479646,0.9999645,0.45610088,0.24237622,-0.18633613,0.999918,0.50257945,0.26160434,-0.33561695,0.99997914,0.47792152,0.26413068,-0.3396047,0.9999515,0.5702255,0.36010817,-0.12588371,0.9999702,0.41460797,0.3418261,-0.14171378,0.9997869,0.6215986,0.50213176,-0.43439075,0.9985436,0.3197244,0.28556412,-0.51048803,0.9977794,0.524612,0.43272716,-0.7334284,0.9975623,0.4214274,0.30810022,-0.8162976,0.97590536,0.498051,0.43735164,-0.8056482,0.98955125,0.45429146,0.3300965,-0.8800025,0.9157344,0.4932589,0.417296,-0.7618217,0.9886552,0.46449906,0.3260202,-0.83474696,0.8972104,0.49902508,0.4142456,-0.7207577,0.9848674,0.46053532,0.32278168,-0.80531895,0.88946635,0.5168368,0.66553587,-0.008063572,0.9987213,0.41586354,0.65240115,0.008576952,0.998028,0.5070726,0.9139669,-0.06471496,0.19153877,0.39408138,0.8874925,0.021129726,0.20620927,0.48675343,1.1149468,0.17570557,0.03153093,0.35916466,1.1013678,0.2784035,0.037074056,0.48546743,1.1457742,0.19023956,0.03320714,0.36029744,1.1316689,0.29534844,0.03287608,0.48537347,1.171982,0.0055223466,0.021439852,0.33830476,1.1671824,0.08885005,0.031914223
560.0,0.4859161,0.23748358,-0.4402533,0.9998491,0.49675858,0.21878788,-0.40780827,0.9997985,0.50332415,0.21836486,-0.40786424,0.9997938,0.5090212,0.21855935,-0.4079386,0.99979407,0.47702014,0.22085279,-0.40860686,0.99970764,0.47044712,0.22188887,-0.40864068,0.9996476,0.46374524,0.22386588,-0.40871888,0.9995388,0.52081066,0.23034249,-0.21026075,0.9998685,0.45586106,0.24088706,-0.21773219,0.999767,0.5020346,0.25879255,-0.36566997,0.99994504,0.47693405,0.26219568,-0.3683628,0.99988997,0.5720346,0.35895172,-0.16060524,0.99994993,0.4125854,0.33943164,-0.17537616,0.99975747,0.62375295,0.5012487,-0.48453525,0.9979321,0.31743294,0.28645554,-0.5595968,0.9974362,0.5271558,0.43516833,-0.80208874,0.9962876,0.42388988,0.31292713,-0.8798724,0.9704578,0.5001484,0.44028428,-0.8793194,0.9849482,0.45345736,0.33533928,-0.9466986,0.9003166,0.49332148,0.42001927,-0.83398396,0.9837727,0.46517536,0.3309388,-0.9017426,0.87865204,0.49885622,0.41681698,-0.78983265,0.97740185,0.46109086,0.3276964,-0.8692808,0.86462474,0.51752687,0.6619421,-0.0041408143,0.99747974,0.41746217,0.6472796,0.0045245625,0.9965886,0.49010056,0.90059566,-0.059557993,0.17625786,0.39569414,0.88987744,-0.017308857,0.19983336,0.48212612,1.103717,0.19587842,0.037553377,0.3562128,1.0880681,0.2398991,0.04204194,0.479214,1.1330659,0.21137919,0.035809692,0.3568341,1.1169481,0.256426,0.03323587,0.4814921,1.1613526,0.02260014,0.025900489,0.33915284,1.1546261,0.042392235,0.037352625
600.0,0.48507637,0.2376664,-0.43365505,0.9997553,0.49534464,0.22041568,-0.40024343,0.9997147,0.5021978,0.22022554,-0.4003035,0.999703,0.50825214,0.22042236,-0.40039998,0.99970955,0.47517663,0.22186053,-0.40191787,0.9995782,0.46849835,0.22307962,-0.4019491,0.99947506,0.46230224,0.22490433,-0.40202305,0.9993318,0.5194649,0.23196763,-0.20006199,0.99982125,0.45478913,0.24111846,-0.21181348,0.999668,0.50070304,0.2602013,-0.35803255,0.99991393,0.47498563,0.2628421,-0.36195406,0.9998317,0.5691078,0.3562049,-0.14952838,0.99992967,0.41235584,0.33479884,-0.17111903,0.99961734,0.6221732,0.4992209,-0.47348788,0.99711525,0.31518513,0.286827,-0.5581411,0.9965856,0.52927345,0.4356832,-0.7877492,0.9937145,0.42887414,0.32163334,-0.8722197,0.9527419,0.5019969,0.4394626,-0.8629433,0.97609043,0.4597607,0.33815876,-0.9373932,0.8526247,0.49440902,0.4192609,-0.81812984,0.97409546,0.46873906,0.33793384,-0.89036554,0.8223512,0.499152,0.41632256,-0.7755745,0.9645766,0.46282148,0.33801216,-0.8605684,0.8005531,0.5155932,0.66075265,-0.0059066224,0.99728465,0.4176769,0.64470416,0.006295277,0.99580693,0.48888782,0.8914144,-0.07713944,0.1601604,0.39546412,0.88648653,-0.015639614,0.1647282,0.47707832,1.0951344,0.16525437,0.038261604,0.35769802,1.0766966,0.24327801,0.039393056,0.47328186,1.1241907,0.17968927,0.041692074,0.35922384,1.1051772,0.26001722,0.035046797,0.477,1.1537755,-0.007944107,0.029840628,0.33905548,1.14266,0.0494998,0.036162216
640.0,0.48357418,0.23940666,-0.43987307,0.9998871,0.49358407,0.2214958,-0.40643534,0.99985707,0.50063515,0.22130811,-0.40648207,0.99985135,0.5071381,0.22156364,-0.40654773,0.9998573,0.47398016,0.22252965,-0.40811217,0.9997919,0.4672607,0.22361094,-0.40815172,0.999741,0.46167946,0.22523645,-0.40823326,0.9996617,0.51899374,0.23462826,-0.20570038,0.9999075,0.45424393,0.2419521,-0.21736205,0.9998197,0.49929783,0.2624907,-0.36438853,0.9999559,0.47330332,0.2644624,-0.36840338,0.9999062,0.5689706,0.35937372,-0.15611419,0.99994767,0.4105583,0.34225625,-0.17925322,0.99973017,0.62278146,0.4991471,-0.48781985,0.99749005,0.31360996,0.29035947,-0.5724489,0.9972306,0.5319121,0.43609375,-0.8020297,0.9956904,0.42482394,0.31445497,-0.8874169,0.9662782,0.50486857,0.43809927,-0.8753921,0.98203063,0.45473036,0.32962826,-0.95213515,0.8850286,0.4980335,0.41690528,-0.82931817,0.98024493,0.4636646,0.33151597,-0.904364,0.85856336,0.50233495,0.41458246,-0.7892373,0.9732281,0.45792606,0.33131295,-0.8756914,0.845202,0.51778597,0.66597986,-0.004612601,0.9978277,0.41859213,0.6495403,0.0050574155,0.99688715,0.49015856,0.8996669,-0.06942527,0.12010213,0.39461344,0.8956724,0.0010255171,0.13753738,0.4813042,1.1052601,0.15299153,0.025611393,0.35488525,1.0864058,0.25541288,0.029620169,0.47809508,1.1350942,0.16532768,0.028052595,0.35601428,1.1154722,0.27156267,0.024627116,0.48161262,1.1635776,-0.024303826,0.020615226,0.33623865,1.1527889,0.0623456,0.02902548
680.0,0.48452622,0.23743254,-0.45080328,0.99989665,0.4950259,0.21982709,-0.41900572,0.9998671,0.50164914,0.21939686,-0.41907257,0.9998671,0.50760126,0.21949777,-0.4191565,0.99986494,0.4751546,0.22179198,-0.42020744,0.9998084,0.4686489,0.22286357,-0.42024475,0.99977046,0.4621795,0.22479871,-0.4203179,0.9996972,0.51845014,0.2310005,-0.22246,0.99991477,0.45341063,0.24198344,-0.23203859,0.999853,0.5006922,0.2589329,-0.3762644,0.99995816,0.47536385,0.26209795,-0.379563,0.999918,0.57068413,0.35931277,-0.17093326,0.9999548,0.4090495,0.3404275,-0.18588111,0.9997851,0.622264,0.49885595,-0.49572712,0.99780315,0.3122806,0.29260474,-0.57247967,0.9975298,0.53318524,0.43860623,-0.8247102,0.9958341,0.42296508,0.31644446,-0.901384,0.97274053,0.50588477,0.4426381,-0.9012855,0.9846223,0.45526177,0.33481517,-0.9684489,0.90933084,0.49926403,0.41997385,-0.8584259,0.98345274,0.46560678,0.3318125,-0.92253107,0.88930815,0.50431645,0.41708195,-0.81359136,0.97732055,0.46002004,0.32979378,-0.8904119,0.87575114,0.51670927,0.66506445,-0.009179948,0.9979011,0.41675887,0.64966613,0.009584774,0.9968911,0.48993525,0.8992131,-0.065235935,0.16175935,0.39572757,0.88737863,-0.004168569,0.17411384,0.48269653,1.1057779,0.16004139,0.03643565,0.3553051,1.0866714,0.24323788,0.03855868,0.48045,1.1358602,0.17261021,0.03723712,0.35708636,1.1162219,0.25898942,0.035420585,0.4819549,1.1632204,-0.011989627,0.026526773,0.33430615,1.1520712,0.054618914,0.034999885
720.0,0.4850553,0.2388553,-0.4262287,0.99991107,0.49500757,0.21938583,-0.39173737,0.9998878,0.5017073,0.21895361,-0.39179036,0.9998746,0.5072505,0.21918651,-0.39186364,0.99987745,0.4752794,0.22201276,-0.39365456,0.9998356,0.46837538,0.22335815,-0.39369726,0.9997881,0.46147123,0.225628,-0.39377445,0.99973255,0.5191832,0.2307114,-0.1858165,0.99991894,0.45239115,0.24343978,-0.19825563,0.99986863,0.5013803,0.26094753,-0.34863746,0.999967,0.47690952,0.26478687,-0.3528741,0.9999348,0.5705129,0.36004034,-0.12982963,0.999949,0.41025752,0.33956105,-0.15758708,0.9998066,0.6220935,0.502003,-0.45382372,0.9976834,0.3133918,0.29516754,-0.531778,0.9978573,0.533087,0.43531573,-0.7773875,0.99615794,0.41669682,0.31247917,-0.84115857,0.979567,0.505296,0.43923908,-0.8528534,0.9833475,0.44687003,0.33552793,-0.9060819,0.9235093,0.4979534,0.41839167,-0.80657953,0.98175687,0.45781353,0.33347297,-0.8613455,0.90631914,0.5030461,0.4151281,-0.7648156,0.975834,0.45380744,0.32918853,-0.8301129,0.8942439,0.5170593,0.6668816,-0.0052562905,0.99859554,0.41628015,0.65512925,0.005669106,0.9979898,0.5091652,0.91578305,-0.06590587,0.14847791,0.3951105,0.89025944,0.015908005,0.15545893,0.4917739,1.1111991,0.19073445,0.0304066,0.36120054,1.0969174,0.2992102,0.034985524,0.4899753,1.1420629,0.20720215,0.034338776,0.36260974,1.1270481,0.31887892,0.029607166,0.4931217,1.1685355,0.01949483,0.025818886,0.34193984,1.1634073,0.10662826,0.037160818
760.0,0.48451757,0.23694141,-0.40495193,0.9999505,0.4942578,0.21736088,-0.3698794,0.9999335,0.50100154,0.21730497,-0.3699633,0.99993694,0.50617456,0.21776226,-0.37001827,0.99993277,0.474924,0.21936956,-0.3722296,0.9998965,0.46832836,0.22079536,-0.3722556,0.99988174,0.46125564,0.22292286,-0.37232864,0.99982697,0.5177952,0.23049188,-0.16704299,0.99996483,0.4522351,0.24121626,-0.1822835,0.9999343,0.50015193,0.25894663,-0.3293457,0.99998,0.4754395,0.26198438,-0.3342041,0.9999573,0.56640416,0.35716888,-0.1293053,0.99997425,0.40801758,0.34154552,-0.15966186,0.99986327,0.6195189,0.49763352,-0.48116857,0.9986123,0.3152119,0.2940107,-0.57422936,0.99820805,0.5306252,0.433021,-0.83181655,0.9978071,0.41974008,0.31665495,-0.91004395,0.9838194,0.5040637,0.44047877,-0.91616726,0.9918258,0.4456507,0.3383044,-0.9822616,0.945104,0.4967236,0.4185583,-0.8728665,0.9913011,0.4564945,0.33659676,-0.93933904,0.9341176,0.5016076,0.4144113,-0.822094,0.988785,0.45305946,0.33290944,-0.90118843,0.929871,0.5152367,0.6636798,-0.0024404754,0.99910647,0.41608095,0.6491602,0.0029529058,0.99850994,0.5023272,0.9078953,-0.06141466,0.1609624,0.40041187,0.8934552,0.01836637,0.17051779,0.48302892,1.1154584,0.18173502,0.021702243,0.36400387,1.0990996,0.28727165,0.0232638,0.48222515,1.1472732,0.19643554,0.02675798,0.36508527,1.1289803,0.30496866,0.024479188,0.48174885,1.1700273,0.010586573,0.014545965,0.3464247,1.1654027,0.099147245,0.021056037
800.0,0.48453113,0.23694706,-0.41484287,0.9999182,0.4949173,0.21822575,-0.3800896,0.9999,0.50130105,0.2182987,-0.380137,0.9998846,0.50672525,0.21851063,-0.3802074,0.9998915,0.47401,0.21966812,-0.38229108,0.9998585,0.46688914,0.22071826,-0.38233513,0.99981636,0.45992944,0.22253889,-0.382402,0.9997811,0.51784086,0.23070794,-0.18169801,0.9999256,0.45061028,0.24078901,-0.19548653,0.9998877,0.49949974,0.26115403,-0.34083232,0.99996877,0.4745376,0.26351607,-0.3453901,0.9999418,0.56769145,0.35835385,-0.14093377,0.99995327,0.40392545,0.34359837,-0.16431811,0.9998097,0.6188435,0.49717727,-0.4726009,0.99766374,0.3131173,0.30279103,-0.5513131,0.9977437,0.5302717,0.4314196,-0.78873104,0.9954171,0.41815078,0.31745628,-0.8563713,0.9755927,0.50560117,0.4344417,-0.86419636,0.98109573,0.44893909,0.32652402,-0.9220344,0.91245854,0.49729103,0.41274053,-0.8161396,0.97914314,0.45791796,0.32693657,-0.8764191,0.8921992,0.5006273,0.41028357,-0.77587134,0.9727476,0.451938,0.32875767,-0.8455057,0.8798468,0.5173307,0.66318554,-0.005198776,0.99896944,0.41682342,0.6518175,0.0055965683,0.9983321,0.5098699,0.90711933,-0.06172835,0.14710872,0.39684045,0.8865313,0.03468173,0.15112478,0.4982474,1.1004246,0.17318621,0.031954326,0.3616425,1.0831271,0.31643534,0.033690006,0.49674404,1.1303695,0.18779835,0.03627322,0.36336598,1.1121359,0.33617735,0.028563315,0.49978486,1.1584249,0.0035182647,0.027915802,0.34230143,1.1491027,0.13590784,0.034353644
840.0,0.48291346,0.23828247,-0.40901548,0.99991715,0.49290115,0.2183586,-0.37376085,0.99989307,0.49975786,0.2182081,-0.37382948,0.999884,0.50493604,0.2185928,-0.37389463,0.9998878,0.47273588,0.22003296,-0.37662914,0.99984705,0.46596816,0.22092462,-0.37666553,0.99981207,0.4590885,0.22258571,-0.37674683,0.9997638,0.51652956,0.230829,-0.17347057,0.9999206,0.4514824,0.23923188,-0.1899418,0.99988854,0.49871224,0.26138577,-0.33451813,0.9999696,0.47351477,0.2635255,-0.33983162,0.99994123,0.5684174,0.3584201,-0.12505364,0.9999603,0.404762,0.3430395,-0.15798238,0.9998361,0.61960745,0.49904123,-0.4487169,0.9977538,0.3141181,0.31792414,-0.5349056,0.99831605,0.5343782,0.43356264,-0.7749005,0.9966156,0.41771725,0.324216,-0.84055364,0.9857157,0.5077029,0.43482822,-0.85197663,0.9858775,0.45122972,0.32964036,-0.9064893,0.94491345,0.5005747,0.41411784,-0.8065208,0.98451483,0.4588882,0.32853225,-0.86292803,0.93174267,0.5041407,0.4127373,-0.7633204,0.9793412,0.45252246,0.3303402,-0.8300191,0.92226386,0.5185112,0.6624996,-0.0014006025,0.99861944,0.41650718,0.65047646,0.0018328017,0.9978818,0.5075086,0.908491,-0.06246625,0.14873813,0.3952233,0.8850631,0.019605607,0.15569407,0.4908174,1.1058943,0.16917805,0.03138585,0.36327967,1.0873423,0.2876487,0.030899554,0.48921174,1.1360563,0.18256949,0.030473718,0.36463237,1.1150192,0.30540413,0.023904629,0.49069694,1.1613853,-0.0060339617,0.023563018,0.34662127,1.154707,0.09868276,0.030282447
880.0,0.4841683,0.24112871,-0.4083925,0.99982953,0.49427274,0.22181487,-0.37425727,0.9997845,0.5010619,0.22145164,-0.37433958,0.9997539,0.50657403,0.22167659,-0.37441525,0.9997688,0.47344863,0.22371581,-0.37739772,0.999681,0.46652392,0.22453693,-0.37738448,0.99959403,0.45958713,0.22628447,-0.37745678,0.9995326,0.5179193,0.2326009,-0.16787913,0.99983,0.45192054,0.24313681,-0.18517222,0.9997813,0.5011535,0.26253435,-0.3306893,0.9999472,0.47568566,0.26612398,-0.33601725,0.9999062,0.570282,0.35895798,-0.10341907,0.99997056,0.40553,0.33808258,-0.15244018,0.9998615,0.6220614,0.4981214,-0.4177817,0.99740136,0.31168345,0.3236885,-0.52695084,0.9984535,0.5354254,0.4384009,-0.7716039,0.9967397,0.41735026,0.32579863,-0.85126036,0.98993826,0.50610137,0.443864,-0.8588954,0.9876254,0.44809946,0.34199375,-0.9242204,0.9612579,0.49942267,0.42149448,-0.8193174,0.9867532,0.45812443,0.33936512,-0.887702,0.9529016,0.504576,0.4175219,-0.7638795,0.98225373,0.45420015,0.33732742,-0.8437588,0.94551986,0.5171064,0.6646696,0.008375438,0.99870074,0.4135128,0.6496755,-0.007907339,0.9980096,0.48386934,0.9084482,-0.052278724,0.106575534,0.40265688,0.88734674,-0.021952223,0.12701905,0.47292098,1.1122279,0.20706098,0.019470735,0.3654619,1.0978948,0.2453316,0.021339096,0.46914652,1.1400753,0.2224056,0.02211138,0.36574626,1.1262621,0.26243246,0.019207336,0.4728735,1.1705863,0.02481842,0.013884212,0.3507598,1.1662927,0.04143376,0.020725647
920.0,0.48057377,0.24568173,-0.4130259,0.9999502,0.49190468,0.2260534,-0.37981,0.9999243,0.4997445,0.22590964,-0.37989414,0.9999219,0.5064767,0.2260406,-0.3799622,0.9999188,0.47056198,0.22699884,-0.37907743,0.9998847,0.4633545,0.22767428,-0.3790475,0.9998597,0.4578813,0.22902733,-0.37909797,0.99981457,0.5187158,0.2369535,-0.17879507,0.9999504,0.45223945,0.24409747,-0.17851791,0.99991643,0.49828476,0.26785365,-0.3372804,0.9999788,0.47030368,0.2694239,-0.3375776,0.9999571,0.57001936,0.35876814,-0.13043337,0.999985,0.40484732,0.33974206,-0.13461074,0.9998994,0.6220387,0.4984381,-0.46344966,0.9988943,0.30318916,0.33932358,-0.52543145,0.99853444,0.53446454,0.4367501,-0.8138444,0.99851173,0.40056005,0.3236274,-0.8832175,0.992195,0.5051997,0.44117975,-0.9030551,0.99383,0.42908397,0.34250808,-0.96154386,0.97157145,0.49792117,0.41987264,-0.8616714,0.9933662,0.4440933,0.34249836,-0.92462546,0.96539503,0.50292045,0.41601783,-0.80499506,0.99117917,0.44123548,0.3397875,-0.87725985,0.96087587,0.51877075,0.6665078,-0.0039048493,0.9993636,0.41390288,0.6553858,0.0044264733,0.9988839,0.48827335,0.9146527,-0.062420603,0.13792092,0.40158972,0.8896054,0.0061233,0.14379601,0.4841689,1.119144,0.21002302,0.021450976,0.36773655,1.107549,0.2911803,0.02394897,0.48344177,1.1487274,0.2270084,0.023857363,0.3688746,1.1369061,0.3102713,0.022412002,0.4814075,1.175535,0.03387744,0.014143888,0.34862185,1.1754442,0.094815664,0.020742847
